filename,height,width,diseaseID,risk,classID,xtl,ytl,xbr,ybr
V006_77_1_16_10_03_13_2_5216r_20201116_81.jpg,960,960,16,2,3,187,151,760,716
V006_77_1_16_10_03_13_2_5216r_20201123_91.JPG,3024,3024,16,2,3,76,204,2593,2816
V006_77_1_16_10_03_13_2_5216r_20201123_92.JPG,3024,3024,16,2,3,516,144,2863,2796
V006_77_1_16_10_03_13_2_5216r_20201123_93.JPG,3024,3024,16,2,3,396,795,2793,3024
V006_77_1_16_10_03_13_2_5216r_20201123_96.JPG,3024,3024,16,2,3,186,765,2603,2756
V006_77_1_16_10_03_13_2_5216r_20201123_97.JPG,3024,3024,16,2,3,96,255,3023,2777
V006_77_1_16_10_03_13_2_5216r_20201130_102.jpg,3024,3024,16,2,3,248,5,2443,2566
V006_77_1_16_10_03_13_2_5216r_20201130_103.jpg,3024,3024,16,2,3,266,564,2643,2836
V006_77_1_16_10_03_13_2_5216r_20201130_112.jpg,3024,3024,16,2,3,336,570,2413,2496
V006_77_1_16_10_03_13_2_5216r_20201130_113.jpg,3024,3024,16,2,3,126,704,2489,2882
V006_77_1_16_10_03_13_2_5216r_20201130_121.jpg,3024,3024,16,2,3,146,663,2369,2740
V006_77_1_16_10_03_13_2_5216r_20201130_122.jpg,3024,3024,16,2,3,992,146,1905,1010
V006_77_1_16_10_03_13_2_5216r_20201130_133.JPG,3024,3024,16,2,3,166,424,3024,2620
V006_77_1_16_10_03_13_2_5216r_20201130_134.JPG,3024,3024,16,2,3,634,834,2847,2994
V006_77_1_16_10_03_13_2_5216r_20201130_137.JPG,3024,3024,16,2,3,246,164,2869,2790
V006_77_1_16_10_03_13_2_6505r_20201130_117.jpg,3024,3024,16,2,3,392,720,2053,2905
V006_77_1_16_10_03_13_2_9939r_20200922_7.jpg,3024,3024,16,2,3,592,452,2732,2480
V006_77_1_16_10_03_13_2_9939r_20200922_8.jpg,3024,3024,16,2,3,692,468,2868,2500
V006_77_1_16_10_03_13_2_9939r_20201006_10.JPG,3024,3024,16,2,3,592,924,2620,3024
V006_77_1_16_10_03_13_2_9939r_20201006_12.JPG,3024,3024,16,2,3,0,130,2894,3024
V006_77_1_16_10_03_13_2_9939r_20201012_19.JPG,3024,3024,16,2,3,0,1066,3024,2386
V006_77_1_16_10_03_13_2_9939r_20201012_21.JPG,3024,3024,16,2,3,0,0,3024,3024
V006_77_1_16_10_03_13_2_9939r_20201012_26.JPG,3024,3024,16,2,3,217,827,1928,2773
V006_77_1_16_10_03_13_2_9939r_20201012_27.JPG,3024,3024,16,2,3,27,207,2728,3024
V006_77_1_16_10_03_13_2_9939r_20201019_27.JPG,3024,3024,16,2,3,140,0,3024,2189
V006_77_1_16_10_03_13_2_9939r_20201109_70.JPG,3024,3024,16,2,3,64,242,2793,2898
V006_77_1_16_10_03_13_2_9939r_20201109_71.JPG,3024,3024,16,2,3,0,0,3024,1944
V006_77_1_16_10_03_13_2_9939r_20201116_83.JPG,3024,3024,16,2,3,477,0,3024,1988
V006_77_1_16_10_03_13_2_9939r_20201116_86.JPG,3024,3024,16,2,3,242,532,2763,2618
V006_77_1_16_10_03_13_2_9939r_20201116_87.JPG,3024,3024,16,2,3,0,571,2406,2738
V006_77_1_16_10_03_13_2_9939r_20201123_88.JPG,3024,3024,16,2,3,217,827,1933,2773
V006_77_1_16_10_03_13_2_9939r_20201123_91.JPG,3024,3024,16,2,3,310,0,3024,1952
V006_77_1_16_10_03_13_2_9939r_20201123_95.JPG,3024,3024,16,2,3,472,0,3024,2774
V006_77_1_16_10_03_13_2_9939r_20201130_106.jpg,3024,3024,16,2,3,370,552,2601,3024
V006_77_1_16_10_03_13_2_9939r_20201130_112.jpg,3024,3024,16,2,3,467,574,2998,2604
V006_77_1_16_10_03_13_2_9939r_20201130_127.JPG,3024,3024,16,2,3,0,766,2170,3024
V006_77_1_16_10_03_13_2_9939r_20201130_128.JPG,3024,3024,16,2,3,0,696,2744,3024
V006_77_1_16_10_03_13_3_2394r_20201102_60.JPG,3024,3024,16,3,3,47,832,2258,3024
V006_77_1_16_10_03_13_3_2394r_20201102_61.JPG,3024,3024,16,3,3,720,762,2619,2999
V006_77_1_16_10_03_13_3_3374r_20201102_52.JPG,3024,3024,16,3,3,209,1007,3024,3024
V006_77_1_16_10_03_13_3_3374r_20201130_126.jpg,960,960,16,3,3,171,291,823,868
V006_77_1_16_10_03_13_3_3374r_20201130_127.JPG,3024,3024,16,3,3,416,868,3022,2175
V006_77_1_16_10_03_13_3_3374r_20201130_128.jpg,960,960,16,3,3,207,53,645,671
V006_77_1_16_10_03_13_3_3374r_20201130_133.jpg,960,960,16,3,3,0,197,785,729
V006_77_1_16_10_03_13_3_3374r_20201130_137.jpg,960,960,16,3,3,155,208,932,871
V006_77_1_16_10_03_13_3_3374r_20201130_138.jpg,960,960,16,3,3,82,127,754,914
V006_77_1_16_10_03_13_3_4571r_20200917_2.jpg,3024,3024,16,3,3,518,447,2745,2626
V006_77_1_16_10_03_13_3_4571r_20200922_8.jpg,3024,3024,16,3,3,770,837,2248,1921
V006_77_1_16_10_03_13_3_4571r_20201109_62.jpg,960,960,16,3,3,185,95,831,554
V006_77_1_16_10_03_13_3_4571r_20201109_64.JPG,3024,3024,16,3,3,241,856,2595,2203
V006_77_1_16_10_03_13_3_4571r_20201109_65.jpg,960,960,16,3,3,120,220,752,702
V006_77_1_16_10_03_13_3_4571r_20201109_66.JPG,3024,3024,16,3,3,816,970,2582,2441
V006_77_1_16_10_03_13_3_4571r_20201109_67.JPG,3024,3024,16,3,3,653,1017,2804,2325
V006_77_1_16_10_03_13_3_4571r_20201109_68.jpg,960,960,16,3,3,320,42,932,864
V006_77_1_16_10_03_13_3_4571r_20201109_72.JPG,3024,3024,16,3,3,562,270,2561,2825
V006_77_1_16_10_03_13_3_4571r_20201109_73.jpg,960,960,16,3,3,129,2,866,810
V006_77_1_16_10_03_13_3_4571r_20201109_74.JPG,3024,3024,16,3,3,558,284,2868,2675
V006_77_1_16_10_03_13_3_4571r_20201116_75.jpg,960,960,16,3,3,46,0,636,652
V006_77_1_16_10_03_13_3_4571r_20201116_76.JPG,3024,3024,16,3,3,953,803,2985,3023
V006_77_1_16_10_03_13_3_4571r_20201116_77.jpg,960,960,16,3,3,21,265,649,687
V006_77_1_16_10_03_13_3_4571r_20201116_79.JPG,3024,3024,16,3,3,182,807,2922,2482
V006_77_1_16_10_03_13_3_4571r_20201116_80.jpg,960,960,16,3,3,87,101,489,899
V006_77_1_16_10_03_13_3_4571r_20201116_81.JPG,3024,3024,16,3,3,422,783,2696,2883
V006_77_1_16_10_03_13_3_4571r_20201116_82.JPG,3024,3024,16,3,3,105,44,2971,2569
V006_77_1_16_10_03_13_3_4571r_20201116_83.jpg,960,960,16,3,3,0,105,909,925
V006_77_1_16_10_03_13_3_4571r_20201116_84.JPG,3024,3024,16,3,3,377,0,2113,2709
V006_77_1_16_10_03_13_3_4571r_20201116_85.jpg,960,960,16,3,3,236,125,860,933
V006_77_1_16_10_03_13_3_4571r_20201116_86.JPG,3024,3024,16,3,3,477,1449,2846,2624
V006_77_1_16_10_03_13_3_4571r_20201116_87.JPG,3024,3024,16,3,3,446,345,2690,2766
V006_77_1_16_10_03_13_3_4571r_20201123_100.jpg,960,960,16,3,3,0,0,959,897
V006_77_1_16_10_03_13_3_4571r_20201123_88.jpg,960,960,16,3,3,230,48,696,958
V006_77_1_16_10_03_13_3_4571r_20201123_89.jpg,960,960,16,3,3,318,2,699,797
V006_77_1_16_10_03_13_3_4571r_20201123_90.JPG,3024,3024,16,3,3,362,853,2468,1943
V006_77_1_16_10_03_13_3_4571r_20201123_92.JPG,3024,3024,16,3,3,206,1180,2779,2048
V006_77_1_16_10_03_13_3_4571r_20201123_93.jpg,960,960,16,3,3,54,81,662,877
V006_77_1_16_10_03_13_3_4571r_20201123_94.jpg,960,960,16,3,3,1,73,641,815
V006_77_1_16_10_03_13_3_4571r_20201123_95.JPG,3024,3024,16,3,3,415,286,1649,2723
V006_77_1_16_10_03_13_3_4571r_20201123_98.JPG,3024,3024,16,3,3,242,166,3024,2385
V006_77_1_16_10_03_13_3_4571r_20201123_99.JPG,3024,3024,16,3,3,275,440,2141,2519
V006_77_1_16_10_03_13_3_4571r_20201130_123.jpg,3024,3024,16,3,3,162,238,2157,2833
V006_77_1_16_10_03_13_3_4571r_20201130_133.JPG,3024,3024,16,3,3,494,138,2771,2502
V006_77_1_16_10_03_13_3_4571r_20201130_134.jpg,960,960,16,3,3,100,279,703,891
V006_77_1_16_10_03_13_3_4571r_20201130_135.jpg,960,960,16,3,3,119,22,883,919
V006_77_1_16_10_03_13_3_4571r_20201130_136.jpg,960,960,16,3,3,72,123,832,807
V006_77_1_16_10_03_13_3_4571r_20201130_138.JPG,3024,3024,16,3,3,569,2,2469,2617
V006_77_1_16_10_03_13_3_5216r_20200917_1.jpg,3024,3024,16,3,3,376,415,2769,1960
V006_77_1_16_10_03_13_3_5216r_20200917_2.jpg,2704,3013,16,3,3,736,174,2633,2566
V006_77_1_16_10_03_13_3_5216r_20200917_3.jpg,3024,3024,16,3,3,886,380,2772,2448
V006_77_1_16_10_03_13_3_5216r_20200917_4.jpg,3024,3024,16,3,3,856,514,2519,2060
V006_77_1_16_10_03_13_3_5216r_20200922_5.jpg,3024,3024,16,3,3,346,174,2739,2590
V006_77_1_16_10_03_13_3_5216r_20200922_7.jpg,3024,3024,16,3,3,486,244,2919,2470
V006_77_1_16_10_03_13_3_5216r_20200922_8.jpg,3024,3024,16,3,3,532,313,2624,2496
V006_77_1_16_10_03_13_3_5216r_20201109_63.JPG,3024,3024,16,3,3,846,894,2779,2180
V006_77_1_16_10_03_13_3_5216r_20201109_65.jpg,960,960,16,3,3,240,75,916,818
V006_77_1_16_10_03_13_3_5216r_20201109_68.jpg,960,960,16,3,3,12,164,664,880
V006_77_1_16_10_03_13_3_5216r_20201109_70.JPG,3024,3024,16,3,3,446,364,1943,3024
V006_77_1_16_10_03_13_3_5216r_20201109_72.jpg,960,960,16,3,3,54,1,593,908
V006_77_1_16_10_03_13_3_5216r_20201109_73.JPG,3024,3024,16,3,3,396,257,2039,2570
V006_77_1_16_10_03_13_3_5216r_20201116_75.JPG,3024,3024,16,3,3,290,787,2953,2798
V006_77_1_16_10_03_13_3_5216r_20201116_77.jpg,960,960,16,3,3,116,85,766,729
V006_77_1_16_10_03_13_3_5216r_20201116_78.jpg,960,960,16,3,3,92,131,713,510
V006_77_1_16_10_03_13_3_5216r_20201116_79.JPG,3024,3024,16,3,3,968,791,2784,2933
V006_77_1_16_10_03_13_3_5216r_20201116_82.jpg,960,960,16,3,3,75,139,836,808
V006_77_1_16_10_03_13_3_5216r_20201116_84.JPG,3024,3024,16,3,3,146,684,2903,2796
V006_77_1_16_10_03_13_3_5216r_20201116_85.jpg,960,960,16,3,3,23,44,590,904
V006_77_1_16_10_03_13_3_5216r_20201116_86.JPG,3024,3024,16,3,3,430,925,2579,2561
V006_77_1_16_10_03_13_3_5216r_20201116_87.JPG,3024,3024,16,3,3,299,0,2796,2826
V006_77_1_16_10_03_13_3_5216r_20201123_100.JPG,3024,3024,16,3,3,136,204,2793,2620
V006_77_1_16_10_03_13_3_5216r_20201123_88.jpg,960,960,16,3,3,45,146,652,747
V006_77_1_16_10_03_13_3_5216r_20201123_89.JPG,3024,3024,16,3,3,436,335,2223,2226
V006_77_1_16_10_03_13_3_5216r_20201123_90.JPG,3024,3024,16,3,3,116,475,2823,2502
V006_77_1_16_10_03_13_3_5216r_20201123_94.JPG,3024,3024,16,3,3,806,465,2973,2246
V006_77_1_16_10_03_13_3_5216r_20201123_98.JPG,3024,3024,16,3,3,362,843,2712,2526
V006_77_1_16_10_03_13_3_5216r_20201130_126.JPG,3024,3024,16,3,3,6,0,3024,3024
V006_77_1_16_10_03_13_3_5216r_20201130_127.JPG,3024,3024,16,3,3,0,144,2639,2780
V006_77_1_16_10_03_13_3_5216r_20201130_129.JPG,3024,3024,16,3,3,546,184,2069,2140
V006_77_1_16_10_03_13_3_5216r_20201130_130.JPG,3024,3024,16,3,3,376,554,2819,2984
V006_77_1_16_10_03_13_3_5216r_20201130_131.JPG,3024,3024,16,3,3,136,464,2839,2500
V006_77_1_16_10_03_13_3_5216r_20201130_132.JPG,3024,3024,16,3,3,666,0,2119,1056
V006_77_1_16_10_03_13_3_9939r_20200917_4.jpg,3024,3024,16,3,3,308,364,2588,2692
V006_77_1_16_10_03_13_3_9939r_20201102_49.JPG,3024,3024,16,3,3,589,702,2069,2793
V006_77_1_16_10_03_13_3_9939r_20201102_50.JPG,3024,3024,16,3,3,100,168,2880,1999
V006_77_1_16_10_03_13_3_9939r_20201102_51.JPG,3024,3024,16,3,3,569,172,2750,3024
V006_77_1_16_10_03_13_3_9939r_20201102_52.JPG,3024,3024,16,3,3,480,1168,2160,2229
V006_77_1_16_10_03_13_3_9939r_20201102_53.JPG,3024,3024,16,3,3,970,1068,2080,2249
V006_77_1_16_10_03_13_3_9939r_20201102_54.JPG,3024,3024,16,3,3,450,688,2120,2019
V006_77_1_16_10_03_13_3_9939r_20201102_55.jpg,960,960,16,3,3,271,410,492,816
V006_77_1_16_10_03_13_3_9939r_20201102_56.JPG,3024,3024,16,3,3,0,247,2818,2278
V006_77_1_16_10_03_13_3_9939r_20201102_57.JPG,3024,3024,16,3,3,0,652,3024,2463
V006_77_1_16_10_03_13_3_9939r_20201102_58.jpg,960,960,16,3,3,0,47,960,865
V006_77_1_16_10_03_13_3_9939r_20201102_60.JPG,3024,3024,16,3,3,607,832,2838,2528
V006_77_1_16_10_03_13_3_9939r_20201102_61.jpg,960,960,16,3,3,8,244,815,960
V006_77_1_16_10_03_13_3_9939r_20201109_63.JPG,3024,3024,16,3,3,57,452,2728,2668
V006_77_1_16_10_03_13_3_9939r_20201109_64.JPG,3024,3024,16,3,3,427,902,2678,2933
V006_77_1_16_10_03_13_3_9939r_20201109_65.JPG,3024,3024,16,3,3,0,882,2638,2663
V006_77_1_16_10_03_13_3_9939r_20201109_66.JPG,3024,3024,16,3,3,282,552,2598,3024
V006_77_1_16_10_03_13_3_9939r_20201109_67.JPG,3024,3024,16,3,3,912,622,2983,2703
V006_77_1_16_10_03_13_3_9939r_20201109_69.JPG,3024,3024,16,3,3,0,712,3024,3024
V006_77_1_16_10_03_13_3_9939r_20201109_73.JPG,3024,3024,16,3,3,927,1257,2888,2808
V006_77_1_16_10_03_13_3_9939r_20201109_74.JPG,3024,3024,16,3,3,689,1046,2360,2086
V006_77_1_16_10_03_13_3_9939r_20201116_77.JPG,3024,3024,16,3,3,397,512,2958,2913
V006_77_1_16_10_03_13_3_9939r_20201116_81.JPG,3024,3024,16,3,3,732,1183,2728,3024
V006_77_1_16_10_03_13_3_9939r_20201116_82.JPG,3024,3024,16,3,3,412,1122,3008,2513
V006_77_1_16_10_03_13_3_9939r_20201116_84.JPG,3024,3024,16,3,3,512,412,2448,2823
V006_77_1_16_10_03_13_3_9939r_20201123_100.JPG,3024,3024,16,3,3,152,382,2333,2883
V006_77_1_16_10_03_13_3_9939r_20201123_89.JPG,3024,3024,16,3,3,382,542,2998,2648
V006_77_1_16_10_03_13_3_9939r_20201123_90.JPG,3024,3024,16,3,3,1506,808,2783,2371
V006_77_1_16_10_03_13_3_9939r_20201123_92.JPG,3024,3024,16,3,3,150,742,2701,3024
V006_77_1_16_10_03_13_3_9939r_20201123_93.JPG,3024,3024,16,3,3,549,586,2620,2767
V006_77_1_16_10_03_13_3_9939r_20201123_96.JPG,3024,3024,16,3,3,320,362,2941,3024
V006_77_1_16_10_03_13_3_9939r_20201123_97.JPG,3024,3024,16,3,3,853,446,2294,2597
V006_77_1_16_10_03_13_3_9939r_20201123_98.JPG,3024,3024,16,3,3,69,286,2890,2837
V006_77_1_16_10_03_13_3_9939r_20201130_131.JPG,3024,3024,16,3,3,209,496,2600,2437
V006_77_1_16_10_03_13_3_9939r_20201130_132.JPG,3024,3024,16,3,3,251,966,1770,3024
V006_77_1_16_10_03_13_3_9939r_20201130_133.JPG,3024,3024,16,3,3,779,686,2620,2277
V006_77_1_16_10_03_13_3_9939r_20201130_134.JPG,3024,3024,16,3,3,183,1076,2984,2466
V006_77_1_16_10_03_13_3_9939r_20201130_135.JPG,3024,3024,16,3,3,659,766,2190,2607
V006_77_1_17_10_03_13_1_1693b_20200922_5.jpg,3024,3024,17,1,3,656,152,3024,2512
V006_77_1_17_10_03_13_1_1693b_20201006_10.jpg,3024,3024,17,1,3,476,188,2844,2672
V006_77_1_17_10_03_13_1_1693b_20201006_13.jpg,3024,3024,17,1,3,140,372,2592,2360
V006_77_1_17_10_03_13_1_1693b_20201026_48.jpg,3024,3024,17,1,3,496,272,2880,2524
V006_77_1_17_10_03_13_1_4296b_20200917_3.jpg,3024,3024,17,1,3,652,596,2768,2588
V006_77_1_17_10_03_13_1_4296b_20200922_10.jpg,3024,3024,17,1,3,32,420,2944,2720
V006_77_1_17_10_03_13_1_4296b_20200922_6.jpg,3024,3024,17,1,3,632,636,2580,2380
V006_77_1_17_10_03_13_1_4296b_20200922_7.jpg,3024,3024,17,1,3,360,232,2756,2468
V006_77_1_17_10_03_13_1_4296b_20200922_8.jpg,3024,3024,17,1,3,592,284,3020,2420
V006_77_1_17_10_03_13_1_4296b_20201006_12.jpg,3024,3024,17,1,3,272,316,3024,2396
V006_77_1_17_10_03_13_1_4296b_20201006_16.jpg,3024,3024,17,1,3,588,248,3024,2656
V006_77_1_17_10_03_13_1_4296b_20201006_18.jpg,3024,3024,17,1,3,276,352,2616,3024
V006_77_1_17_10_03_13_1_4296b_20201006_19.jpg,3024,3024,17,1,3,460,364,2596,2496
V006_77_1_17_10_03_13_1_4296b_20201012_22.jpg,3024,3024,17,1,3,556,408,2136,2212
V006_77_1_17_10_03_13_1_4832r_20200917_1.JPG,3024,4032,17,1,3,1144,224,4024,3024
V006_77_1_17_10_03_13_1_4832r_20200917_2.JPG,3024,4032,17,1,3,832,456,3260,2884
V006_77_1_17_10_03_13_1_4832r_20200917_3.JPG,3024,4032,17,1,3,992,552,3340,2196
V006_77_1_17_10_03_13_1_4832r_20200917_4.JPG,3024,4032,17,1,3,1804,0,3942,2836
V006_77_1_17_10_03_13_1_4832r_20200922_5.JPG,3024,4032,17,1,3,427,208,3533,3024
V006_77_1_17_10_03_13_1_4832r_20200922_6.JPG,3024,4032,17,1,3,779,608,3883,2744
V006_77_1_17_10_03_13_1_4832r_20200922_7.JPG,3024,4032,17,1,3,1267,0,3818,2898
V006_77_1_17_10_03_13_1_4832r_20200922_8.JPG,3024,4032,17,1,3,1212,601,3087,2361
V006_77_1_17_10_03_13_1_4832r_20201006_10.JPG,3024,4032,17,1,3,809,0,3361,3024
V006_77_1_17_10_03_13_1_4832r_20201006_13.JPG,3024,4032,17,1,3,1424,611,3415,2551
V006_77_1_17_10_03_13_1_4832r_20201006_14.JPG,3024,4032,17,1,3,1400,586,3526,2924
V006_77_1_17_10_03_13_1_4832r_20201006_15.JPG,3024,4032,17,1,3,523,0,3752,2846
V006_77_1_17_10_03_13_1_4832r_20201006_16.JPG,3024,4032,17,1,3,1305,1053,3597,2706
V006_77_1_17_10_03_13_1_4832r_20201006_18.JPG,3024,4032,17,1,3,349,128,3133,2991
V006_77_1_17_10_03_13_1_4832r_20201006_9.JPG,3024,4032,17,1,3,1164,1064,3512,2932
V006_77_1_17_10_03_13_1_4832r_20201012_20.JPG,3024,4032,17,1,3,952,0,4022,2957
V006_77_1_17_10_03_13_1_4832r_20201012_23.JPG,3024,4032,17,1,3,1409,488,3287,3024
V006_77_1_17_10_03_13_1_4832r_20201012_24.JPG,3024,4032,17,1,3,57,184,3789,3024
V006_77_1_17_10_03_13_1_4832r_20201012_26.JPG,3024,4032,17,1,3,1472,237,3198,2827
V006_77_1_17_10_03_13_1_4832r_20201012_27.JPG,3024,4032,17,1,3,904,276,3404,2672
V006_77_1_17_10_03_13_1_4832r_20201019_29.JPG,3024,4032,17,1,3,2056,450,3464,3024
V006_77_1_17_10_03_13_1_4832r_20201019_30.JPG,3024,4032,17,1,3,1478,921,3332,3024
V006_77_1_17_10_03_13_1_4832r_20201019_34.JPG,3024,4032,17,1,3,677,488,3513,3024
V006_77_1_17_10_03_13_1_4832r_20201019_35.JPG,3024,4032,17,1,3,1521,1193,3178,2891
V006_77_1_17_10_03_13_1_4832r_20201019_38.JPG,3024,4032,17,1,3,705,551,3172,2644
V006_77_1_17_10_03_13_1_4832r_20201026_42.JPG,3024,4032,17,1,3,1360,461,3854,2239
V006_77_1_17_10_03_13_1_4832r_20201026_43.JPG,3024,4032,17,1,3,1597,419,4032,3024
V006_77_1_17_10_03_13_1_4832r_20201026_44.JPG,3024,4032,17,1,3,1194,1056,3527,2513
V006_77_1_17_10_03_13_1_4832r_20201026_45.JPG,3024,4032,17,1,3,1373,551,3524,2886
V006_77_1_17_10_03_13_1_4832r_20201026_46.JPG,3024,4032,17,1,3,1363,674,3300,2750
V006_77_1_17_10_03_13_1_4832r_20201026_47.JPG,3024,4032,17,1,3,1028,766,3019,2332
V006_77_1_17_10_03_13_1_4832r_20201026_48.JPG,3024,4032,17,1,3,978,776,3472,2055
V006_77_1_17_10_03_13_1_4832r_20201102_49.JPG,3024,4032,17,1,3,1074,0,4032,3000
V006_77_1_17_10_03_13_1_4832r_20201102_50.JPG,3024,4032,17,1,3,1067,282,3017,2967
V006_77_1_17_10_03_13_1_4832r_20201102_51.JPG,3024,4032,17,1,3,1340,564,3657,2868
V006_77_1_17_10_03_13_1_4832r_20201102_54.JPG,3024,3024,17,1,3,0,187,3024,3024
V006_77_1_17_10_03_13_1_4832r_20201102_55.JPG,3024,3024,17,1,3,0,0,2727,2417
V006_77_1_17_10_03_13_1_4832r_20201102_56.JPG,3024,3024,17,1,3,656,460,2512,3024
V006_77_1_17_10_03_13_1_4832r_20201102_57.JPG,3024,3024,17,1,3,497,0,2527,3024
V006_77_1_17_10_03_13_1_4832r_20201102_59.JPG,3024,3024,17,1,3,0,107,3024,3024
V006_77_1_17_10_03_13_1_4832r_20201109_63.jpg,3024,3024,17,1,3,704,382,2829,2867
V006_77_1_17_10_03_13_1_4832r_20201109_64.jpg,3024,3024,17,1,3,474,312,2599,2532
V006_77_1_17_10_03_13_1_4832r_20201109_65.jpg,3024,3024,17,1,3,0,522,2899,3024
V006_77_1_17_10_03_13_1_4832r_20201109_66.jpg,3024,3024,17,1,3,504,617,2459,2137
V006_77_1_17_10_03_13_1_4832r_20201109_67.jpg,3024,3024,17,1,3,294,222,3024,2902
V006_77_1_17_10_03_13_1_4832r_20201109_68.jpg,3024,3024,17,1,3,0,302,2654,2742
V006_77_1_17_10_03_13_1_4832r_20201109_69.jpg,3024,3024,17,1,3,744,147,3024,2997
V006_77_1_17_10_03_13_1_4832r_20201109_71.jpg,3024,3024,17,1,3,0,482,2584,2969
V006_77_1_17_10_03_13_1_4832r_20201109_72.jpg,3024,3024,17,1,3,465,827,3024,2932
V006_77_1_17_10_03_13_1_4832r_20201109_74.jpg,3024,3024,17,1,3,499,522,2799,2612
V006_77_1_17_10_03_13_1_6309r_20200917_1.JPG,3024,4032,17,1,3,1620,876,3212,2868
V006_77_1_17_10_03_13_1_6309r_20200917_4.JPG,3024,4032,17,1,3,1600,1032,3132,3024
V006_77_1_17_10_03_13_1_6309r_20200922_8.JPG,3024,4032,17,1,3,668,0,3556,3024
V006_77_1_17_10_03_13_1_6309r_20201006_11.JPG,3024,4032,17,1,3,868,676,3556,2748
V006_77_1_17_10_03_13_1_6309r_20201006_12.JPG,3024,4032,17,1,3,1712,328,4028,2792
V006_77_1_17_10_03_13_1_6309r_20201006_13.JPG,3024,4032,17,1,3,1060,700,3312,2732
V006_77_1_17_10_03_13_1_6309r_20201006_15.JPG,3024,4032,17,1,3,1163,0,3611,2791
V006_77_1_17_10_03_13_1_6309r_20201006_16.JPG,3024,4032,17,1,3,1395,684,3374,2982
V006_77_1_17_10_03_13_1_6309r_20201006_18.JPG,3024,4032,17,1,3,577,1034,3482,3024
V006_77_1_17_10_03_13_1_6309r_20201012_20.JPG,3024,4032,17,1,3,1235,800,2983,2574
V006_77_1_17_10_03_13_1_6309r_20201012_21.JPG,3024,4032,17,1,3,1182,1316,3276,2964
V006_77_1_17_10_03_13_1_6309r_20201012_22.JPG,3024,4032,17,1,3,917,131,3696,2604
V006_77_1_17_10_03_13_1_6309r_20201012_23.JPG,3024,4032,17,1,3,1395,690,3384,2823
V006_77_1_17_10_03_13_1_6309r_20201012_24.JPG,3024,4032,17,1,3,1871,743,3468,2972
V006_77_1_17_10_03_13_1_6309r_20201012_26.JPG,3024,4032,17,1,3,766,609,4032,3024
V006_77_1_17_10_03_13_1_6309r_20201019_30.JPG,3024,4032,17,1,3,1457,755,3693,2506
V006_77_1_17_10_03_13_1_6309r_20201019_32.JPG,3024,4032,17,1,3,1075,652,3628,2880
V006_77_1_17_10_03_13_1_6309r_20201019_33.JPG,3024,4032,17,1,3,981,0,3805,2747
V006_77_1_17_10_03_13_1_6309r_20201019_34.JPG,3024,4032,17,1,3,0,0,3297,3024
V006_77_1_17_10_03_13_1_6309r_20201019_35.JPG,3024,4032,17,1,3,1922,0,4032,2349
V006_77_1_17_10_03_13_1_6309r_20201019_36.JPG,3024,4032,17,1,3,513,199,4032,3024
V006_77_1_17_10_03_13_1_6309r_20201019_37.JPG,3024,4032,17,1,3,706,0,3436,3024
V006_77_1_17_10_03_13_1_6309r_20201019_38.JPG,3024,4032,17,1,3,836,64,3791,3024
V006_77_1_17_10_03_13_1_6309r_20201026_40.JPG,3024,4032,17,1,3,1401,457,3361,2927
V006_77_1_17_10_03_13_1_6309r_20201026_42.JPG,3024,4032,17,1,3,371,312,3726,3024
V006_77_1_17_10_03_13_1_6309r_20201026_44.JPG,3024,4032,17,1,3,1001,557,3371,3024
V006_77_1_17_10_03_13_1_6309r_20201026_45.JPG,3024,4032,17,1,3,1406,345,3062,3024
V006_77_1_17_10_03_13_1_6309r_20201026_46.JPG,3024,4032,17,1,3,1166,497,3606,2877
V006_77_1_17_10_03_13_1_6309r_20201026_48.JPG,3024,4032,17,1,3,376,327,3781,3024
V006_77_1_17_10_03_13_1_6309r_20201102_50.JPG,3024,4032,17,1,3,654,155,3982,2889
V006_77_1_17_10_03_13_1_6309r_20201102_53.JPG,3024,4032,17,1,3,1464,788,3534,2608
V006_77_1_17_10_03_13_1_6309r_20201102_54.JPG,3024,4032,17,1,3,1289,643,3874,3024
V006_77_1_17_10_03_13_1_6309r_20201102_55.JPG,3024,3024,17,1,3,136,1028,3024,3024
V006_77_1_17_10_03_13_1_6309r_20201102_56.JPG,3024,3024,17,1,3,892,244,3024,3024
V006_77_1_17_10_03_13_1_6309r_20201102_57.JPG,3024,3024,17,1,3,303,693,2261,3024
V006_77_1_17_10_03_13_1_6309r_20201102_59.JPG,3024,3024,17,1,3,0,499,2566,3024
V006_77_1_17_10_03_13_1_6309r_20201102_60.JPG,3024,3024,17,1,3,0,0,2431,3019
V006_77_1_17_10_03_13_1_6309r_20201109_62.jpg,3024,3024,17,1,3,235,324,3024,2469
V006_77_1_17_10_03_13_1_6309r_20201109_63.jpg,3024,3024,17,1,3,381,149,2726,1899
V006_77_1_17_10_03_13_1_6309r_20201109_64.jpg,3024,3024,17,1,3,671,379,2566,2629
V006_77_1_17_10_03_13_1_6309r_20201109_66.jpg,3024,3024,17,1,3,536,744,2256,2724
V006_77_1_17_10_03_13_1_6309r_20201109_67.jpg,3024,3024,17,1,3,176,604,2876,2984
V006_77_1_17_10_03_13_1_6309r_20201109_69.jpg,3024,3024,17,1,3,974,169,2744,2744
